
 	 2020-09-03 23:22:13,399 	 INFO 	 JobsProvisioner [main] 	 CallId: 7090693264  Duration: 18.3 minutes
 	 2020-09-08 21:46:26,367 	 DEBUG 	 NioEventLoop [main] 	 -Dio.netty.selectorAutoRebuildThreshold: 512
 	 2020-09-08 21:46:26,449 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numHeapArenas: 8
 	 2020-09-08 21:46:26,449 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numDirectArenas: 8
 	 2020-09-08 21:46:26,450 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.pageSize: 8192
 	 2020-09-08 21:46:26,450 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxOrder: 11
 	 2020-09-08 21:46:26,450 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.chunkSize: 16777216
 	 2020-09-08 21:46:26,451 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.tinyCacheSize: 512
 	 2020-09-08 21:46:26,452 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.smallCacheSize: 256
 	 2020-09-08 21:46:26,452 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.normalCacheSize: 64
 	 2020-09-08 21:46:26,452 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 	 2020-09-08 21:46:26,452 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimInterval: 8192
 	 2020-09-08 21:46:26,453 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimIntervalMillis: 0
 	 2020-09-08 21:46:26,453 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.useCacheForAllThreads: true
 	 2020-09-08 21:46:26,453 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
 	 2020-09-08 21:46:26,463 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.allocator.type: pooled
 	 2020-09-08 21:46:26,463 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.threadLocalDirectBufferSize: 0
 	 2020-09-08 21:46:26,463 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.maxThreadLocalCharBufferSize: 16384
 	 2020-09-08 21:46:26,919 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.processId: 5675 (auto-detected)
 	 2020-09-08 21:46:26,922 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv4Stack: false
 	 2020-09-08 21:46:26,922 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv6Addresses: false
 	 2020-09-08 21:46:26,923 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 Loopback interface: lo (lo, 0:0:0:0:0:0:0:1%lo)
 	 2020-09-08 21:46:26,924 	 DEBUG 	 NetUtil$1 [Forwarding newSession on session null to remote] 	 /proc/sys/net/core/somaxconn: 128
 	 2020-09-08 21:46:26,925 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.machineId: 74:40:bb:ff:fe:a6:21:63 (auto-detected)
 	 2020-09-08 21:46:26,996 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkAccessible: true
 	 2020-09-08 21:46:26,997 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkBounds: true
 	 2020-09-08 21:46:26,997 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [AsyncHttpClient-3-1] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@28aa5d96
 	 2020-09-08 21:46:27,031 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxCapacityPerThread: 4096
 	 2020-09-08 21:46:27,032 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxSharedCapacityFactor: 2
 	 2020-09-08 21:46:27,032 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.linkCapacity: 16
 	 2020-09-08 21:46:27,032 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.ratio: 8
 	 2020-09-08 21:46:27,748 	 DEBUG 	 ThreadLocalRandom [main] 	 -Dio.netty.initialSeedUniquifier: 0xe46ee3a0e3346b53
 	 2020-09-08 21:46:27,769 	 DEBUG 	 App [main] 	 Injecting session cookies...............................................................

 	 2020-09-08 21:47:47,185 	 DEBUG 	 App [main] 	 Monitoring job site homepage for jobs.....................................
 	 2020-09-08 21:49:01,076 	 INFO 	 JobsProvisioner [main] 	 CallId: 4907692956  Duration: 6.3 minutes

 	 2020-09-08 21:49:01,079 	 DEBUG 	 App [main] 	 Jobs found. Picking jobs with Job picker.............
 	 2020-09-08 21:52:50,996 	 DEBUG 	 App [main] 	 ----------------------------------------------Starting Qawjs............................................

 	 2020-09-08 21:52:51,008 	 DEBUG 	 App [main] 	 Instantiating web driver..............................................

 	 2020-09-08 21:52:51,747 	 DEBUG 	 InternalLoggerFactory [main] 	 Using Log4J2 as the default logging framework
 	 2020-09-08 21:52:51,754 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.level: simple
 	 2020-09-08 21:52:51,755 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.targetRecords: 4
 	 2020-09-08 21:52:51,766 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [main] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@41a0aa7d
 	 2020-09-08 21:52:51,783 	 DEBUG 	 PlatformDependent0 [main] 	 -Dio.netty.noUnsafe: false
 	 2020-09-08 21:52:51,784 	 DEBUG 	 PlatformDependent0 [main] 	 Java version: 8
 	 2020-09-08 21:52:51,785 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.theUnsafe: available
 	 2020-09-08 21:52:51,785 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.copyMemory: available
 	 2020-09-08 21:52:51,786 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Buffer.address: available
 	 2020-09-08 21:52:51,787 	 DEBUG 	 PlatformDependent0 [main] 	 direct buffer constructor: available
 	 2020-09-08 21:52:51,788 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Bits.unaligned: available, true
 	 2020-09-08 21:52:51,788 	 DEBUG 	 PlatformDependent0 [main] 	 jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable prior to Java9
 	 2020-09-08 21:52:51,788 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.DirectByteBuffer.<init>(long, int): available
 	 2020-09-08 21:52:51,788 	 DEBUG 	 PlatformDependent [main] 	 sun.misc.Unsafe: available
 	 2020-09-08 21:52:51,789 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.tmpdir: /tmp (java.io.tmpdir)
 	 2020-09-08 21:52:51,789 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.bitMode: 64 (sun.arch.data.model)
 	 2020-09-08 21:52:51,790 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.maxDirectMemory: 1832910848 bytes
 	 2020-09-08 21:52:51,791 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.uninitializedArrayAllocationThreshold: -1
 	 2020-09-08 21:52:51,792 	 DEBUG 	 CleanerJava6 [main] 	 java.nio.ByteBuffer.cleaner(): available
 	 2020-09-08 21:52:51,793 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.noPreferDirect: false
 	 2020-09-08 21:52:51,805 	 DEBUG 	 PlatformDependent$Mpsc [main] 	 org.jctools-core.MpscChunkedArrayQueue: available
 	 2020-09-08 21:52:51,844 	 DEBUG 	 JdkSslContext [main] 	 Default protocols (JDK): [TLSv1.2, TLSv1.1, TLSv1] 
 	 2020-09-08 21:52:51,844 	 DEBUG 	 JdkSslContext [main] 	 Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
 	 2020-09-08 21:52:51,864 	 DEBUG 	 InternalThreadLocalMap [main] 	 -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
 	 2020-09-08 21:52:51,864 	 DEBUG 	 InternalThreadLocalMap [main] 	 -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
 	 2020-09-08 21:52:51,872 	 DEBUG 	 MultithreadEventLoopGroup [main] 	 -Dio.netty.eventLoopThreads: 8
 	 2020-09-08 21:52:51,880 	 DEBUG 	 NioEventLoop [main] 	 -Dio.netty.noKeySetOptimization: false
 	 2020-09-08 21:52:51,880 	 DEBUG 	 NioEventLoop [main] 	 -Dio.netty.selectorAutoRebuildThreshold: 512
 	 2020-09-08 21:52:51,955 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numHeapArenas: 8
 	 2020-09-08 21:52:51,955 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numDirectArenas: 8
 	 2020-09-08 21:52:51,956 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.pageSize: 8192
 	 2020-09-08 21:52:51,956 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxOrder: 11
 	 2020-09-08 21:52:51,956 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.chunkSize: 16777216
 	 2020-09-08 21:52:51,956 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.tinyCacheSize: 512
 	 2020-09-08 21:52:51,957 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.smallCacheSize: 256
 	 2020-09-08 21:52:51,957 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.normalCacheSize: 64
 	 2020-09-08 21:52:51,957 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 	 2020-09-08 21:52:51,957 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimInterval: 8192
 	 2020-09-08 21:52:51,957 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimIntervalMillis: 0
 	 2020-09-08 21:52:51,958 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.useCacheForAllThreads: true
 	 2020-09-08 21:52:51,959 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
 	 2020-09-08 21:52:51,973 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.allocator.type: pooled
 	 2020-09-08 21:52:51,973 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.threadLocalDirectBufferSize: 0
 	 2020-09-08 21:52:51,973 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.maxThreadLocalCharBufferSize: 16384
 	 2020-09-08 21:52:52,425 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.processId: 6051 (auto-detected)
 	 2020-09-08 21:52:52,428 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv4Stack: false
 	 2020-09-08 21:52:52,428 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv6Addresses: false
 	 2020-09-08 21:52:52,429 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 Loopback interface: lo (lo, 0:0:0:0:0:0:0:1%lo)
 	 2020-09-08 21:52:52,430 	 DEBUG 	 NetUtil$1 [Forwarding newSession on session null to remote] 	 /proc/sys/net/core/somaxconn: 128
 	 2020-09-08 21:52:52,432 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.machineId: 74:40:bb:ff:fe:a6:21:63 (auto-detected)
 	 2020-09-08 21:52:52,502 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkAccessible: true
 	 2020-09-08 21:52:52,503 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkBounds: true
 	 2020-09-08 21:52:52,503 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [AsyncHttpClient-3-1] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@66927b5e
 	 2020-09-08 21:52:52,528 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxCapacityPerThread: 4096
 	 2020-09-08 21:52:52,528 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxSharedCapacityFactor: 2
 	 2020-09-08 21:52:52,528 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.linkCapacity: 16
 	 2020-09-08 21:52:52,529 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.ratio: 8
 	 2020-09-08 21:52:53,231 	 DEBUG 	 ThreadLocalRandom [main] 	 -Dio.netty.initialSeedUniquifier: 0x5f89f46eee257056
 	 2020-09-08 21:52:53,277 	 DEBUG 	 App [main] 	 Injecting session cookies...............................................................

 	 2020-09-08 21:54:31,343 	 DEBUG 	 App [main] 	 Monitoring job site homepage for jobs.....................................
 	 2020-09-08 21:55:01,834 	 INFO 	 JobsProvisioner [main] 	 CallId: 9012046263  Duration: 5.1 minutes

 	 2020-09-08 21:55:01,835 	 INFO 	 JobsProvisioner [main] 	 CallId: 934521096  Duration: 13.0 minutes

 	 2020-09-08 21:55:01,837 	 DEBUG 	 App [main] 	 Jobs found. Picking jobs with Job picker.............
 	 2020-09-08 21:58:03,351 	 DEBUG 	 App [main] 	 ----------------------------------------------Starting Qawjs............................................

 	 2020-09-08 21:58:03,357 	 DEBUG 	 App [main] 	 Instantiating web driver..............................................

 	 2020-09-08 21:58:04,114 	 DEBUG 	 InternalLoggerFactory [main] 	 Using Log4J2 as the default logging framework
 	 2020-09-08 21:58:04,120 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.level: simple
 	 2020-09-08 21:58:04,121 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.targetRecords: 4
 	 2020-09-08 21:58:04,127 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [main] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@41a0aa7d
 	 2020-09-08 21:58:04,151 	 DEBUG 	 PlatformDependent0 [main] 	 -Dio.netty.noUnsafe: false
 	 2020-09-08 21:58:04,151 	 DEBUG 	 PlatformDependent0 [main] 	 Java version: 8
 	 2020-09-08 21:58:04,153 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.theUnsafe: available
 	 2020-09-08 21:58:04,154 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.copyMemory: available
 	 2020-09-08 21:58:04,154 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Buffer.address: available
 	 2020-09-08 21:58:04,155 	 DEBUG 	 PlatformDependent0 [main] 	 direct buffer constructor: available
 	 2020-09-08 21:58:04,157 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Bits.unaligned: available, true
 	 2020-09-08 21:58:04,157 	 DEBUG 	 PlatformDependent0 [main] 	 jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable prior to Java9
 	 2020-09-08 21:58:04,157 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.DirectByteBuffer.<init>(long, int): available
 	 2020-09-08 21:58:04,157 	 DEBUG 	 PlatformDependent [main] 	 sun.misc.Unsafe: available
 	 2020-09-08 21:58:04,158 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.tmpdir: /tmp (java.io.tmpdir)
 	 2020-09-08 21:58:04,158 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.bitMode: 64 (sun.arch.data.model)
 	 2020-09-08 21:58:04,160 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.maxDirectMemory: 1832910848 bytes
 	 2020-09-08 21:58:04,160 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.uninitializedArrayAllocationThreshold: -1
 	 2020-09-08 21:58:04,162 	 DEBUG 	 CleanerJava6 [main] 	 java.nio.ByteBuffer.cleaner(): available
 	 2020-09-08 21:58:04,162 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.noPreferDirect: false
 	 2020-09-08 21:58:04,173 	 DEBUG 	 PlatformDependent$Mpsc [main] 	 org.jctools-core.MpscChunkedArrayQueue: available
 	 2020-09-08 21:58:04,221 	 DEBUG 	 JdkSslContext [main] 	 Default protocols (JDK): [TLSv1.2, TLSv1.1, TLSv1] 
 	 2020-09-08 21:58:04,221 	 DEBUG 	 JdkSslContext [main] 	 Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
 	 2020-09-08 21:58:04,247 	 DEBUG 	 InternalThreadLocalMap [main] 	 -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
 	 2020-09-08 21:58:04,247 	 DEBUG 	 InternalThreadLocalMap [main] 	 -Dio.netty.threadLocalMap.stringBuilder.maxSize: 4096
 	 2020-09-08 21:58:04,257 	 DEBUG 	 MultithreadEventLoopGroup [main] 	 -Dio.netty.eventLoopThreads: 8
 	 2020-09-08 21:58:04,268 	 DEBUG 	 NioEventLoop [main] 	 -Dio.netty.noKeySetOptimization: false
 	 2020-09-08 21:58:04,268 	 DEBUG 	 NioEventLoop [main] 	 -Dio.netty.selectorAutoRebuildThreshold: 512
 	 2020-09-08 21:58:04,354 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numHeapArenas: 8
 	 2020-09-08 21:58:04,354 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.numDirectArenas: 8
 	 2020-09-08 21:58:04,354 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.pageSize: 8192
 	 2020-09-08 21:58:04,354 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxOrder: 11
 	 2020-09-08 21:58:04,354 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.chunkSize: 16777216
 	 2020-09-08 21:58:04,355 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.tinyCacheSize: 512
 	 2020-09-08 21:58:04,355 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.smallCacheSize: 256
 	 2020-09-08 21:58:04,355 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.normalCacheSize: 64
 	 2020-09-08 21:58:04,355 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedBufferCapacity: 32768
 	 2020-09-08 21:58:04,355 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimInterval: 8192
 	 2020-09-08 21:58:04,356 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.cacheTrimIntervalMillis: 0
 	 2020-09-08 21:58:04,356 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.useCacheForAllThreads: true
 	 2020-09-08 21:58:04,356 	 DEBUG 	 PooledByteBufAllocator [main] 	 -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
 	 2020-09-08 21:58:04,365 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.allocator.type: pooled
 	 2020-09-08 21:58:04,365 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.threadLocalDirectBufferSize: 0
 	 2020-09-08 21:58:04,366 	 DEBUG 	 ByteBufUtil [main] 	 -Dio.netty.maxThreadLocalCharBufferSize: 16384
 	 2020-09-08 21:58:04,824 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.processId: 6580 (auto-detected)
 	 2020-09-08 21:58:04,827 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv4Stack: false
 	 2020-09-08 21:58:04,827 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 -Djava.net.preferIPv6Addresses: false
 	 2020-09-08 21:58:04,829 	 DEBUG 	 NetUtil [Forwarding newSession on session null to remote] 	 Loopback interface: lo (lo, 0:0:0:0:0:0:0:1%lo)
 	 2020-09-08 21:58:04,830 	 DEBUG 	 NetUtil$1 [Forwarding newSession on session null to remote] 	 /proc/sys/net/core/somaxconn: 128
 	 2020-09-08 21:58:04,831 	 DEBUG 	 DefaultChannelId [Forwarding newSession on session null to remote] 	 -Dio.netty.machineId: 74:40:bb:ff:fe:a6:21:63 (auto-detected)
 	 2020-09-08 21:58:04,888 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkAccessible: true
 	 2020-09-08 21:58:04,888 	 DEBUG 	 AbstractByteBuf [AsyncHttpClient-3-1] 	 -Dio.netty.buffer.checkBounds: true
 	 2020-09-08 21:58:04,889 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [AsyncHttpClient-3-1] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@66927b5e
 	 2020-09-08 21:58:04,916 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxCapacityPerThread: 4096
 	 2020-09-08 21:58:04,916 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.maxSharedCapacityFactor: 2
 	 2020-09-08 21:58:04,916 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.linkCapacity: 16
 	 2020-09-08 21:58:04,917 	 DEBUG 	 Recycler [AsyncHttpClient-3-1] 	 -Dio.netty.recycler.ratio: 8
 	 2020-09-08 21:58:05,683 	 DEBUG 	 ThreadLocalRandom [main] 	 -Dio.netty.initialSeedUniquifier: 0x5ffe1c6e47044655
 	 2020-09-08 21:58:05,707 	 DEBUG 	 App [main] 	 Injecting session cookies...............................................................

 	 2020-09-08 21:59:24,752 	 DEBUG 	 App [main] 	 Monitoring job site homepage for jobs.....................................
 	 2020-09-08 22:00:02,686 	 INFO 	 JobsProvisioner [main] 	 CallId: 625622409  Duration: 3.1 minutes

 	 2020-09-08 22:00:02,689 	 DEBUG 	 App [main] 	 Jobs found. Picking jobs with Job picker.............
 	 2020-09-08 22:16:17,622 	 DEBUG 	 App [main] 	 ----------------------------------------------Starting Qawjs............................................

 	 2020-09-08 22:16:17,627 	 DEBUG 	 App [main] 	 Instantiating web driver..............................................

 	 2020-09-08 22:16:18,363 	 DEBUG 	 InternalLoggerFactory [main] 	 Using Log4J2 as the default logging framework
 	 2020-09-08 22:16:18,372 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.level: simple
 	 2020-09-08 22:16:18,372 	 DEBUG 	 ResourceLeakDetector [main] 	 -Dio.netty.leakDetection.targetRecords: 4
 	 2020-09-08 22:16:18,377 	 DEBUG 	 ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory [main] 	 Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@791f145a
 	 2020-09-08 22:16:18,394 	 DEBUG 	 PlatformDependent0 [main] 	 -Dio.netty.noUnsafe: false
 	 2020-09-08 22:16:18,394 	 DEBUG 	 PlatformDependent0 [main] 	 Java version: 8
 	 2020-09-08 22:16:18,395 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.theUnsafe: available
 	 2020-09-08 22:16:18,396 	 DEBUG 	 PlatformDependent0 [main] 	 sun.misc.Unsafe.copyMemory: available
 	 2020-09-08 22:16:18,397 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Buffer.address: available
 	 2020-09-08 22:16:18,398 	 DEBUG 	 PlatformDependent0 [main] 	 direct buffer constructor: available
 	 2020-09-08 22:16:18,399 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.Bits.unaligned: available, true
 	 2020-09-08 22:16:18,399 	 DEBUG 	 PlatformDependent0 [main] 	 jdk.internal.misc.Unsafe.allocateUninitializedArray(int): unavailable prior to Java9
 	 2020-09-08 22:16:18,399 	 DEBUG 	 PlatformDependent0 [main] 	 java.nio.DirectByteBuffer.<init>(long, int): available
 	 2020-09-08 22:16:18,399 	 DEBUG 	 PlatformDependent [main] 	 sun.misc.Unsafe: available
 	 2020-09-08 22:16:18,400 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.tmpdir: /tmp (java.io.tmpdir)
 	 2020-09-08 22:16:18,400 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.bitMode: 64 (sun.arch.data.model)
 	 2020-09-08 22:16:18,401 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.maxDirectMemory: 1832910848 bytes
 	 2020-09-08 22:16:18,401 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.uninitializedArrayAllocationThreshold: -1
 	 2020-09-08 22:16:18,402 	 DEBUG 	 CleanerJava6 [main] 	 java.nio.ByteBuffer.cleaner(): available
 	 2020-09-08 22:16:18,403 	 DEBUG 	 PlatformDependent [main] 	 -Dio.netty.noPreferDirect: false
 	 2020-09-08 22:16:18,414 	 DEBUG 	 PlatformDependent$Mpsc [main] 	 org.jctools-core.MpscChunkedArrayQueue: available
 	 2020-09-08 22:16:18,463 	 DEBUG 	 JdkSslContext [main] 	 Default protocols (JDK): [TLSv1.2, TLSv1.1, TLSv1] 
 	 2020-09-08 22:16:18,463 	 DEBUG 	 JdkSslContext [main] 	 Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
 	 2020-09-08 22:16:18,484 	 DEBUG 	 InternalThreadLocalMap [main] 	 -Dio.netty.threadLocalMap.stringBuilder.initialSize: 1024
